C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_45_679.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_45_679.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_45_679.jpg, -0.04026793, 0, 0, 5.540057
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_45_789.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_45_789.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_45_789.jpg, -0.3728281, 0, 0, 5.44674
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_45_892.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_45_892.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_45_892.jpg, -0.6821648, 0, 0, 5.33232
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_45_995.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_45_995.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_45_995.jpg, -0.909306, 0, 0, 5.200667
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_109.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_109.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_109.jpg, -0.5670145, 0, 0, 5.159106
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_214.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_214.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_214.jpg, -0.2527606, 0, 0, 5.119363
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_320.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_320.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_320.jpg, 0, 0, 0, 5.060597
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_426.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_426.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_426.jpg, 0, 0, 0, 5.009295
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_537.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_537.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_537.jpg, 0, 0, 0, 4.94902
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_645.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_645.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_645.jpg, 0, 0, 0, 4.899351
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_752.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_752.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_752.jpg, 0, 0, 0, 4.840405
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_861.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_861.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_861.jpg, 0, 0, 0, 4.791824
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_46_964.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_46_964.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_46_964.jpg, 0, 0, 0, 4.743783
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_071.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_071.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_071.jpg, 0, 0.0486106, 0, 4.69632
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_173.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_173.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_173.jpg, 0, 0.3543372, 0, 4.951056
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_281.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_281.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_281.jpg, 0, 0.6782103, 0, 5.598411
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_385.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_385.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_385.jpg, 0, 0.9494052, 0, 6.574527
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_498.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_498.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_498.jpg, 0, 1, 0, 7.938951
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_603.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_603.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_603.jpg, 0, 1, 0, 9.066438
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_713.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_713.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_713.jpg, 0, 1, 0, 10.40302
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_826.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_826.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_826.jpg, 0, 1, 0, 11.60375
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_47_932.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_47_932.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_47_932.jpg, 0, 0.6825586, 0, 12.36049
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_039.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_039.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_039.jpg, -0.06548396, 0.397167, 0, 12.98719
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_143.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_143.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_143.jpg, -0.3784612, 0.08418974, 0, 12.97082
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_249.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_249.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_249.jpg, -0.6571356, 0, 0, 12.70436
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_355.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_355.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_355.jpg, -0.3399796, 0, 0, 12.63892
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_464.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_464.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_464.jpg, -0.04437295, 0, 0, 12.62969
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_565.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_565.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_565.jpg, 0, 0, 0, 12.30732
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_672.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_672.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_672.jpg, 0, 0, 0, 12.15706
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_778.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_778.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_778.jpg, 0, 0, 0, 11.98368
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_882.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_882.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_882.jpg, 0, 0, 0, 11.92395
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_48_995.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_48_995.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_48_995.jpg, 0, 0, 0, 11.78023
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_101.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_101.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_101.jpg, 0, 0, 0, 11.61448
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_204.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_204.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_204.jpg, 0, 0.2739339, 0, 11.7519
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_309.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_309.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_309.jpg, 0, 0.6185793, 0, 12.51744
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_418.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_418.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_418.jpg, 0, 0.8500851, 0, 13.17865
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_521.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_521.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_521.jpg, 0, 0.5420138, 0, 13.88727
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_626.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_626.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_626.jpg, 0, 0.2526928, 0, 13.92938
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_730.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_730.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_730.jpg, -0.08403377, 0, 0, 13.84866
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_838.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_838.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_838.jpg, -0.4085696, 0, 0, 13.8717
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_49_949.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_49_949.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_49_949.jpg, -0.7424799, 0, 0, 13.51044
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_058.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_058.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_058.jpg, -1, 0, 0, 12.91443
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_168.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_168.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_168.jpg, -1, 0, 0, 12.56999
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_278.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_278.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_278.jpg, -1, 0, 0, 12.66056
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_387.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_387.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_387.jpg, -0.6755095, 0, 0, 12.57023
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_491.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_491.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_491.jpg, -0.364015, 0, 0, 12.21763
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_601.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_601.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_601.jpg, -0.0676607, 0, 0, 12.3603
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_714.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_714.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_714.jpg, 0, 0, 0, 12.22113
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_828.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_828.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_828.jpg, 0, 0, 0, 11.9985
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_50_929.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_50_929.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_50_929.jpg, 0, 0, 0, 11.67955
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_033.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_033.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_033.jpg, 0, 0.2329466, 0, 12.01716
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_137.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_137.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_137.jpg, 0, 0, 0, 11.76986
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_239.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_239.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_239.jpg, 0, 0, 0, 11.79616
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_342.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_342.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_342.jpg, 0, 0, 0, 11.59453
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_449.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_449.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_449.jpg, 0, 0, 0, 11.40553
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_557.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_557.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_557.jpg, 0, 0, 0, 11.35945
C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\center_2019_03_20_01_20_51_659.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\left_2019_03_20_01_20_51_659.jpg, C:\Users\dmitryl\anaconda3\envs\ML_env\Udemy\self-driving\Data\IMG\right_2019_03_20_01_20_51_659.jpg, 0, 0, 0, 11.25049
